sales_key,product_name,price,category_name,is_claim
16854,Apple Watch SE,1546.0,Wearable,1
28216,AirPods Pro,1167.0,Audio,1
89251,iPhone 14 Pro,1380.0,Smartphone,0
641007,HomePod mini,266.0,Smart Speaker,0
515725,iPad Pro (M1),1329.0,Tablet,0
6391,Beats Fit Pro,1839.0,Audio,1
28737,AirPods Pro,1167.0,Audio,1
729279,iPhone 12 Pro,1342.0,Smartphone,0
440210,Apple Watch Series 8,1631.0,Wearable,0
571385,MacBook Pro 14-inch,768.0,Laptop,0
785056,MagSafe Charger,1744.0,Accessories,0
565,Magic Keyboard,368.0,Accessories,1
175836,iPad (10th Generation),1735.0,Tablet,0
7328,Mac Mini,555.0,Desktop,1
931568,AirPods Pro (2nd Generation),696.0,Audio,0
338498,iPhone 14,1476.0,Smartphone,0
1016509,AirPods Pro,1167.0,Audio,0
632828,HomePod mini,438.0,Audio,0
4885,Lightning to USB Cable,1434.0,Accessories,1
608790,Beats Solo Pro,1773.0,Audio,0
26726,AirPods Pro (2nd Generation),696.0,Audio,1
196414,Apple TV HD,1258.0,Streaming Device,0
498893,Magic Keyboard with Touch ID,1162.0,Accessories,0
69350,MacBook Pro (Touch Bar),1304.0,Laptop,0
1014714,Magic Mouse,313.0,Accessories,0
16034,MacBook Pro 14-inch,768.0,Laptop,1
16917,AirPods (3rd Generation),1842.0,Audio,1
31281,MagSafe Battery Pack,1389.0,Accessories,0
725771,iPad (9th Generation),1949.0,Tablet,0
605049,Apple One,488.0,Subscription Service,0
5091,HomePod (2nd Generation),689.0,Audio,1
8704,Magic Keyboard,368.0,Accessories,1
132020,AirPods Max,1603.0,Audio,0
29197,Leather Case for iPhone,866.0,Accessories,1
212977,iMac 24-inch,449.0,Desktop,0
12336,Smart Cover for iPad,1014.0,Accessories,1
957494,Mac Pro (Rack),1415.0,Desktop,0
1017219,Smart Cover for iPad,1014.0,Accessories,0
27238,HomePod mini,438.0,Audio,1
24417,HomePod mini,266.0,Smart Speaker,1
3417,Mac Mini (M2),874.0,Desktop,1
24673,iPhone 13 Pro Max,820.0,Smartphone,1
584384,HomePod,1202.0,Smart Speaker,0
8240,AirPods Pro,1167.0,Audio,1
27289,Apple News+,253.0,Subscription Service,1
6367,HomePod,1202.0,Smart Speaker,1
802057,Apple TV (3rd Generation),477.0,Streaming Device,0
272954,Magic Mouse,313.0,Accessories,0
11608,Apple TV 4K,1255.0,Streaming Device,1
648910,Apple TV (3rd Generation),477.0,Streaming Device,0
25777,Silicone Case for iPhone,1210.0,Accessories,1
13397,Apple Pencil (2nd Generation),1506.0,Accessories,1
383693,AirPods (3rd Generation),1842.0,Audio,0
2778,Leather Case for iPhone,866.0,Accessories,1
26596,Beats Fit Pro,1839.0,Audio,1
28720,iPhone 14,1476.0,Smartphone,1
29561,iPhone 14,1476.0,Smartphone,1
22935,AirPods Pro (2nd Generation),696.0,Audio,1
11598,Apple Watch Hermès,1712.0,Wearable,1
959159,Apple TV HD,1258.0,Streaming Device,0
362264,Magic Mouse,313.0,Accessories,0
310658,Apple Pencil (2nd Generation),1506.0,Accessories,0
9723,MacBook (Early 2015),741.0,Laptop,1
876062,Mac Pro (Tower),458.0,Desktop,0
743131,MagSafe Charger,1744.0,Accessories,0
300999,Apple TV HD,1258.0,Streaming Device,0
351843,AirPods Pro (2nd Generation),696.0,Audio,0
5223,iMac 24-inch,449.0,Desktop,1
745735,Mac Mini (M2),874.0,Desktop,0
21762,iPhone 13 Pro Max,820.0,Smartphone,1
12798,Apple Watch Ultra,346.0,Wearable,1
838650,iPad Air (4th Generation),952.0,Tablet,0
674650,HomePod,1202.0,Smart Speaker,0
97534,Apple News+,253.0,Subscription Service,0
1176,Smart Cover for iPad,1014.0,Accessories,1
310766,iPhone 12 Pro,1342.0,Smartphone,0
60956,Beats Solo Pro,1773.0,Audio,0
566670,AirPods Max,1603.0,Audio,0
206293,iPad Pro (M1),1329.0,Tablet,0
341731,Mac Pro (Rack),1415.0,Desktop,0
169473,Apple Pencil (2nd Generation),1506.0,Accessories,0
254,Magic Mouse,313.0,Accessories,1
21855,Mac Mini,555.0,Desktop,1
1031746,MacBook Pro (Touch Bar),1304.0,Laptop,0
964334,Mac Pro (Tower),458.0,Desktop,0
4614,AirPods (2nd Generation),504.0,Audio,1
613310,iPad Pro 11-inch,1761.0,Tablet,0
22817,Apple Pencil (2nd Generation),1506.0,Accessories,1
29888,iPhone 12,1436.0,Smartphone,1
17715,iPhone 12 Pro,1342.0,Smartphone,1
896836,Mac Mini,555.0,Desktop,0
630475,Smart Keyboard Folio,572.0,Accessories,0
950276,Apple One,488.0,Subscription Service,0
535042,Apple Watch Series 9,1014.0,Wearable,0
511141,iPhone 12,1436.0,Smartphone,0
22945,Mac Pro (Rack),1415.0,Desktop,1
4047,Smart Keyboard Folio,572.0,Accessories,1
542647,Beats Studio Buds,762.0,Audio,0
2966,Apple One,488.0,Subscription Service,1
985230,Leather Case for iPhone,866.0,Accessories,0
381797,iPhone 13 mini,1092.0,Smartphone,0
8021,iPhone 14 Pro,1380.0,Smartphone,1
423409,iPad (10th Generation),1735.0,Tablet,0
15220,iPad mini (6th Generation),573.0,Tablet,1
139847,AirPods (3rd Generation),1842.0,Audio,0
26258,iMac 24-inch,449.0,Desktop,1
29828,iPad mini (5th Generation),1912.0,Tablet,1
6937,Beats Studio Buds,762.0,Audio,1
23282,AirPods (3rd Generation),1842.0,Audio,1
29206,Apple Watch Hermès,1712.0,Wearable,1
471439,Lightning to USB Cable,1434.0,Accessories,0
944225,Apple Watch SE,1546.0,Wearable,0
24873,Mac Mini (M2),874.0,Desktop,1
452884,Apple Pencil (1st Generation),925.0,Accessories,0
23975,Apple TV 4K,1255.0,Streaming Device,1
968731,Mac Pro (Tower),458.0,Desktop,0
22236,iPhone 13,623.0,Smartphone,1
27403,Apple TV+,404.0,Subscription Service,1
798531,iPhone 13,623.0,Smartphone,0
2970,iPad Pro 12.9-inch,1167.0,Tablet,1
64354,Apple Watch Nike Edition,884.0,Wearable,0
22138,iPad (10th Generation),1735.0,Tablet,1
457307,Apple Watch Series 7,1431.0,Wearable,0
21123,iPhone 13 Pro,308.0,Smartphone,1
1220,MacBook Pro 13-inch,1351.0,Laptop,1
13356,iPad mini (5th Generation),1912.0,Tablet,1
674101,HomePod mini,438.0,Audio,0
26538,iMac with Retina Display,343.0,Desktop,1
13520,iPad Pro (M2),1826.0,Tablet,1
273090,Apple Watch SE,1546.0,Wearable,0
59453,iPad Pro (M2),1826.0,Tablet,0
10666,MacBook,1149.0,Laptop,1
11905,Apple One,488.0,Subscription Service,1
1002273,iMac 24-inch,449.0,Desktop,0
15633,iPhone 12 mini,1607.0,Smartphone,1
144435,iPad Air (4th Generation),952.0,Tablet,0
804672,MacBook Air (Retina),1847.0,Laptop,0
20914,MagSafe Battery Pack,1389.0,Accessories,1
16051,iPad Air (5th Generation),1591.0,Tablet,1
14897,iPad mini (6th Generation),573.0,Tablet,1
310294,iPhone 13,623.0,Smartphone,0
588191,iPad (10th Generation),1735.0,Tablet,0
798118,iMac 24-inch,449.0,Desktop,0
269293,Mac Pro (2023),681.0,Desktop,0
864849,AirPods Max,1603.0,Audio,0
18856,AirTag,677.0,Accessories,1
386201,MacBook Air (M2),1588.0,Laptop,0
19275,Apple Arcade,549.0,Subscription Service,1
8719,Apple TV HD,1258.0,Streaming Device,1
897210,MagSafe Battery Pack,1389.0,Accessories,0
1737,Magic Keyboard with Touch ID,1162.0,Accessories,1
137885,MacBook Pro 14-inch,768.0,Laptop,0
863414,iMac Pro,1081.0,Desktop,0
27270,MacBook Air (Retina),1847.0,Laptop,1
3105,Magic Keyboard,368.0,Accessories,1
28580,iPhone 13 Pro Max,820.0,Smartphone,1
570551,AirPods (2nd Generation),504.0,Audio,0
201498,MacBook (Retina),231.0,Laptop,0
22325,Mac Mini,555.0,Desktop,1
196341,HomePod mini,266.0,Smart Speaker,0
633845,Apple Pencil (1st Generation),925.0,Accessories,0
24434,Magic Keyboard,368.0,Accessories,1
27876,MacBook Pro 16-inch,1179.0,Laptop,1
24394,Magic Mouse,313.0,Accessories,1
258364,iPad Pro (M2),1826.0,Tablet,0
1609,iMac Pro,1081.0,Desktop,1
7417,Silicone Case for iPhone,1210.0,Accessories,1
405049,iPad Pro (M1),1329.0,Tablet,0
510471,AirPods (3rd Generation),1842.0,Audio,0
17125,MacBook,1149.0,Laptop,1
709,Apple Watch SE,1546.0,Wearable,1
18849,AirTag,677.0,Accessories,1
25327,iPad (10th Generation),1735.0,Tablet,1
613934,iPhone 13,623.0,Smartphone,0
243972,iPad Pro (M1),1329.0,Tablet,0
5206,Silicone Case for iPhone,1210.0,Accessories,1
7921,MacBook Pro 13-inch,1351.0,Laptop,1
542747,iPad (10th Generation),1735.0,Tablet,0
229905,Magic Mouse,313.0,Accessories,0
644968,iPad Air (5th Generation),1591.0,Tablet,0
4220,Apple TV HD,1258.0,Streaming Device,1
9243,Mac Pro (Tower),458.0,Desktop,1
568313,Mac Pro (2023),681.0,Desktop,0
753509,iPad (9th Generation),1949.0,Tablet,0
932854,AirPods Pro,1167.0,Audio,0
368309,Apple Arcade,549.0,Subscription Service,0
9150,iPhone 13 Pro Max,820.0,Smartphone,1
926823,Silicone Case for iPhone,1210.0,Accessories,0
132680,iPhone 13 mini,1092.0,Smartphone,0
7476,AirPods Pro (2nd Generation),696.0,Audio,1
1003892,MagSafe Charger,1744.0,Accessories,0
564723,Apple Arcade,549.0,Subscription Service,0
2808,iMac Pro,1081.0,Desktop,1
89565,iPhone 12 Pro Max,544.0,Smartphone,0
31436,iPhone 13 Pro,308.0,Smartphone,0
18132,Magic Keyboard,368.0,Accessories,1
29659,iPhone 12 Pro,1342.0,Smartphone,1
22568,Mac Pro (Rack),1415.0,Desktop,1
1880,MagSafe Charger,1744.0,Accessories,1
17780,MacBook Pro 16-inch,1179.0,Laptop,1
77464,iPad Pro 12.9-inch,1167.0,Tablet,0
430096,iPhone 13 Pro,308.0,Smartphone,0
884798,Mac Mini,555.0,Desktop,0
744411,Mac Studio,613.0,Desktop,0
9633,iPad Pro 12.9-inch,1167.0,Tablet,1
621426,MacBook Pro (Touch Bar),1304.0,Laptop,0
917084,Apple Watch Series 5,1296.0,Wearable,0
237446,AirTag,677.0,Accessories,0
6949,iPhone 13,623.0,Smartphone,1
21849,AirPods Pro (2nd Generation),696.0,Audio,1
19591,HomePod mini,266.0,Smart Speaker,1
26485,Apple Watch Series 5,1296.0,Wearable,1
28042,AirPods Max,1603.0,Audio,1
6703,Mac Pro (2023),681.0,Desktop,1
277069,iPad Air (4th Generation),952.0,Tablet,0
332746,Mac Mini (M2),874.0,Desktop,0
40281,iPhone 14 Plus,1259.0,Smartphone,0
19247,MacBook Pro (Touch Bar),1304.0,Laptop,1
270559,Smart Keyboard Folio,572.0,Accessories,0
907,iPhone 13 mini,1092.0,Smartphone,1
753947,iPhone 13 mini,1092.0,Smartphone,0
835239,MacBook Pro 13-inch,1351.0,Laptop,0
295599,Apple Watch Hermès,1712.0,Wearable,0
995538,iPad (10th Generation),1735.0,Tablet,0
268844,Magic Keyboard,368.0,Accessories,0
18487,Apple Arcade,549.0,Subscription Service,1
588036,iPad mini (6th Generation),573.0,Tablet,0
13798,AirPods Pro,1167.0,Audio,1
110638,Apple TV (3rd Generation),477.0,Streaming Device,0
7107,Apple Watch Series 8,1631.0,Wearable,1
75903,MacBook Air (Retina),1847.0,Laptop,0
939334,iPhone 12 Pro Max,544.0,Smartphone,0
653506,iPhone 12 Pro,1342.0,Smartphone,0
104374,iPhone 12 Pro,1342.0,Smartphone,0
28436,iMac with Retina Display,343.0,Desktop,1
793370,HomePod mini,438.0,Audio,0
245155,MacBook Air (M2),1588.0,Laptop,0
112034,Apple Watch Series 7,1431.0,Wearable,0
12893,Apple Watch Series 5,1296.0,Wearable,1
384215,Beats Solo Pro,1773.0,Audio,0
548926,HomePod mini,266.0,Smart Speaker,0
118228,iPad Pro 12.9-inch,1167.0,Tablet,0
22588,iPhone 12 mini,1607.0,Smartphone,1
382171,HomePod mini,438.0,Audio,0
764611,AirPods Pro (2nd Generation),696.0,Audio,0
179656,Smart Keyboard Folio,572.0,Accessories,0
759610,Magic Keyboard,368.0,Accessories,0
4658,iPad Pro 11-inch,1761.0,Tablet,1
28006,iMac 24-inch,449.0,Desktop,1
20629,Apple Watch Series 8,1631.0,Wearable,1
103111,Apple TV 4K,1255.0,Streaming Device,0
25653,Silicone Case for iPhone,1210.0,Accessories,1
568136,MacBook Air (Retina),1847.0,Laptop,0
29043,iPhone SE (3rd Generation),923.0,Smartphone,1
89149,iPhone 13 Pro,308.0,Smartphone,0
5804,MacBook Air (M1),1783.0,Laptop,1
3929,MacBook Air (Retina),1847.0,Laptop,1
797031,iPad Air (5th Generation),1591.0,Tablet,0
14999,Mac Pro (Rack),1415.0,Desktop,1
1016114,iPad Pro (M2),1826.0,Tablet,0
13275,iMac 24-inch,449.0,Desktop,1
854031,iPad Air (5th Generation),1591.0,Tablet,0
954790,Magic Mouse,313.0,Accessories,0
19322,Mac Mini (M2),874.0,Desktop,1
11454,Leather Case for iPhone,866.0,Accessories,1
719249,Magic Mouse,313.0,Accessories,0
550681,iPad Pro (M1),1329.0,Tablet,0
998596,AirPods (3rd Generation),1842.0,Audio,0
362799,AirPods Max,1603.0,Audio,0
452056,Apple Watch SE,1546.0,Wearable,0
12682,iPad (9th Generation),1949.0,Tablet,1
16872,AirPods Max,1603.0,Audio,1
11635,Magic Trackpad,1242.0,Accessories,1
2550,Mac Mini,555.0,Desktop,1
6743,iPad Pro 12.9-inch,1167.0,Tablet,1
16791,iPhone 14,1476.0,Smartphone,1
740784,MacBook Air (Retina),1847.0,Laptop,0
12631,MacBook (Retina),231.0,Laptop,1
433246,Apple Arcade,549.0,Subscription Service,0
199184,Apple Arcade,549.0,Subscription Service,0
23538,Apple Watch Ultra,346.0,Wearable,1
28266,iPhone 12 mini,1607.0,Smartphone,1
400854,HomePod,1202.0,Smart Speaker,0
991428,Mac Pro (Rack),1415.0,Desktop,0
7299,HomePod mini,266.0,Smart Speaker,1
3462,iMac 27-inch,1918.0,Desktop,1
680196,Apple Watch Series 6,462.0,Wearable,0
8914,MacBook Air (M1),1783.0,Laptop,1
815566,Apple Music,1965.0,Subscription Service,0
22965,MagSafe Battery Pack,1389.0,Accessories,1
779572,iPad mini (6th Generation),573.0,Tablet,0
68386,MacBook Pro (Touch Bar),1304.0,Laptop,0
22995,iPad (9th Generation),1949.0,Tablet,1
1037844,iMac 27-inch,1918.0,Desktop,0
997921,MacBook Air (Retina),1847.0,Laptop,0
1020129,Mac Mini,555.0,Desktop,0
18601,iPhone 12 Pro,1342.0,Smartphone,1
6037,MacBook Pro 14-inch,768.0,Laptop,1
8660,Beats Solo Pro,1773.0,Audio,1
498386,Apple Watch Series 9,1014.0,Wearable,0
500758,MacBook,1149.0,Laptop,0
146073,iPhone 13 Pro,308.0,Smartphone,0
376928,MacBook,1149.0,Laptop,0
542687,MacBook,1149.0,Laptop,0
625063,Smart Cover for iPad,1014.0,Accessories,0
681693,Beats Powerbeats Pro,1060.0,Audio,0
626649,Mac Studio,613.0,Desktop,0
9791,Mac Pro (Rack),1415.0,Desktop,1
23494,MagSafe Battery Pack,1389.0,Accessories,1
611746,Apple Watch Series 6,462.0,Wearable,0
922041,iPad Air (4th Generation),952.0,Tablet,0
903390,iPhone 13 Pro Max,820.0,Smartphone,0
870413,MacBook Air (M1),1783.0,Laptop,0
26453,Silicone Case for iPhone,1210.0,Accessories,1
762064,Mac Pro (Tower),458.0,Desktop,0
19429,iPhone 12,1436.0,Smartphone,1
23924,Apple Music,1965.0,Subscription Service,1
873740,MacBook Pro 16-inch,1179.0,Laptop,0
5107,Apple Watch Hermès,1712.0,Wearable,1
13977,Apple Watch Nike Edition,884.0,Wearable,1
839087,iPad Pro 11-inch,1761.0,Tablet,0
10610,Apple TV+,404.0,Subscription Service,1
257918,iPad Pro (M2),1826.0,Tablet,0
7680,Apple Watch Series 9,1014.0,Wearable,1
23049,Apple One,488.0,Subscription Service,1
7174,iPhone 12 Pro,1342.0,Smartphone,1
381082,Apple TV HD,1258.0,Streaming Device,0
691709,Magic Trackpad,1242.0,Accessories,0
122838,Apple Watch Nike Edition,884.0,Wearable,0
12729,Apple Watch Ultra,346.0,Wearable,1
529708,AirPods Pro,1167.0,Audio,0
19307,HomePod mini,266.0,Smart Speaker,1
973517,Mac Pro (Rack),1415.0,Desktop,0
20676,MagSafe Battery Pack,1389.0,Accessories,1
1254,Mac Mini,555.0,Desktop,1
5611,Mac Pro (Tower),458.0,Desktop,1
75191,Apple Watch Series 9,1014.0,Wearable,0
754329,MacBook (Early 2015),741.0,Laptop,0
1005339,Apple Watch Hermès,1712.0,Wearable,0
4616,Beats Solo Pro,1773.0,Audio,1
378808,iPhone 14 Plus,1259.0,Smartphone,0
256665,HomePod (2nd Generation),689.0,Audio,0
588487,Beats Fit Pro,1839.0,Audio,0
59447,Apple Watch Hermès,1712.0,Wearable,0
380588,Apple Watch Series 8,1631.0,Wearable,0
17363,Magic Keyboard,368.0,Accessories,1
589,Magic Keyboard,368.0,Accessories,1
6007,Magic Mouse,313.0,Accessories,1
25976,iPhone 13 Pro,308.0,Smartphone,1
460636,iPhone 13 Pro Max,820.0,Smartphone,0
23679,iCloud,1181.0,Subscription Service,1
9127,iMac 27-inch,1918.0,Desktop,1
25528,Smart Cover for iPad,1014.0,Accessories,1
77423,Apple Watch Hermès,1712.0,Wearable,0
49475,Apple TV+,404.0,Subscription Service,0
28869,Magic Trackpad,1242.0,Accessories,1
876019,AirPods Max,1603.0,Audio,0
22268,Beats Studio Buds,762.0,Audio,1
413147,AirPods Max,1603.0,Audio,0
882868,MagSafe Charger,1744.0,Accessories,0
765204,iPad Pro (M1),1329.0,Tablet,0
492157,Lightning to USB Cable,1434.0,Accessories,0
5982,iPad mini (5th Generation),1912.0,Tablet,1
2827,Magic Trackpad,1242.0,Accessories,1
711790,Mac Mini (M2),874.0,Desktop,0
680956,Magic Keyboard with Touch ID,1162.0,Accessories,0
18488,Apple Watch Ultra,346.0,Wearable,1
12377,Smart Cover for iPad,1014.0,Accessories,1
22637,Apple Watch Nike Edition,884.0,Wearable,1
16813,iPhone 14,1476.0,Smartphone,1
12792,iPhone 13 Pro Max,820.0,Smartphone,1
20965,Apple Watch Series 7,1431.0,Wearable,1
72348,iPhone 12 mini,1607.0,Smartphone,0
16232,iPad (10th Generation),1735.0,Tablet,1
22600,MacBook Pro (Touch Bar),1304.0,Laptop,1
770145,iPad mini (6th Generation),573.0,Tablet,0
118058,Magic Keyboard,368.0,Accessories,0
903733,Beats Powerbeats Pro,1060.0,Audio,0
418562,AirPods (2nd Generation),504.0,Audio,0
645,AirPods (2nd Generation),504.0,Audio,1
3273,iPhone 13,623.0,Smartphone,1
16695,Apple Watch Series 7,1431.0,Wearable,1
899889,iPad mini (5th Generation),1912.0,Tablet,0
108300,Apple Watch SE,1546.0,Wearable,0
11671,Apple News+,253.0,Subscription Service,1
677708,iMac Pro,1081.0,Desktop,0
904763,Apple TV 4K,1255.0,Streaming Device,0
874083,Beats Powerbeats Pro,1060.0,Audio,0
27119,iPhone 13 mini,1092.0,Smartphone,1
73701,iPad Air (5th Generation),1591.0,Tablet,0
29648,iPhone 14 Pro,1380.0,Smartphone,1
77978,iMac 24-inch,449.0,Desktop,0
228094,MacBook Pro 13-inch,1351.0,Laptop,0
10908,Apple Music,1965.0,Subscription Service,1
125118,Magic Mouse,313.0,Accessories,0
24696,Mac Pro (Rack),1415.0,Desktop,1
21212,Apple TV 4K,1255.0,Streaming Device,1
6528,iMac with Retina Display,343.0,Desktop,1
9065,Apple Watch Series 8,1631.0,Wearable,1
19139,Beats Studio Buds,762.0,Audio,1
8172,AirPods (2nd Generation),504.0,Audio,1
1593,iPhone 12 Pro Max,544.0,Smartphone,1
365694,iPhone 12 Pro Max,544.0,Smartphone,0
425224,iPad Air (5th Generation),1591.0,Tablet,0
359591,Mac Mini (M2),874.0,Desktop,0
539427,Beats Studio Buds,762.0,Audio,0
12294,AirPods Max,1603.0,Audio,1
851918,MacBook Air (Retina),1847.0,Laptop,0
22063,MacBook Pro 16-inch,1179.0,Laptop,1
818925,iPhone 14 Plus,1259.0,Smartphone,0
11179,Magic Keyboard,368.0,Accessories,1
62820,Silicone Case for iPhone,1210.0,Accessories,0
9763,Apple Watch Series 6,462.0,Wearable,1
21040,iPhone 12 mini,1607.0,Smartphone,1
22391,Apple Watch Hermès,1712.0,Wearable,1
6294,AirPods Max,1603.0,Audio,1
254368,Mac Studio,613.0,Desktop,0
23557,Magic Trackpad,1242.0,Accessories,1
251154,MacBook Air (M1),1783.0,Laptop,0
8741,AirPods (2nd Generation),504.0,Audio,1
311726,MacBook Pro 13-inch,1351.0,Laptop,0
594780,iPhone 12,1436.0,Smartphone,0
629,iPhone 12 Pro Max,544.0,Smartphone,1
20485,iMac Pro,1081.0,Desktop,1
889881,Smart Cover for iPad,1014.0,Accessories,0
15607,iPad Air (4th Generation),952.0,Tablet,1
29892,Apple News+,253.0,Subscription Service,1
828340,MacBook Pro 16-inch,1179.0,Laptop,0
20910,MacBook Air (M1),1783.0,Laptop,1
671540,iCloud,1181.0,Subscription Service,0
2894,Beats Solo Pro,1773.0,Audio,1
986842,iPad Pro 11-inch,1761.0,Tablet,0
620309,iMac 24-inch,449.0,Desktop,0
18353,Apple TV+,404.0,Subscription Service,1
14213,Smart Cover for iPad,1014.0,Accessories,1
13343,iPad Pro 12.9-inch,1167.0,Tablet,1
670171,Mac Pro (Rack),1415.0,Desktop,0
420077,Apple Watch Series 7,1431.0,Wearable,0
43710,Apple Watch Nike Edition,884.0,Wearable,0
2516,AirPods Max,1603.0,Audio,1
467323,Mac Mini (M2),874.0,Desktop,0
952846,iPhone 12,1436.0,Smartphone,0
24024,iPad Pro 12.9-inch,1167.0,Tablet,1
25698,iPhone 14 Pro,1380.0,Smartphone,1
1037839,iPhone 13,623.0,Smartphone,0
382384,HomePod mini,266.0,Smart Speaker,0
385109,MacBook Pro 16-inch,1179.0,Laptop,0
928435,iMac 24-inch,449.0,Desktop,0
22275,iPad Pro (M2),1826.0,Tablet,1
17299,iMac 27-inch,1918.0,Desktop,1
972607,Magic Keyboard,368.0,Accessories,0
21073,iPhone 13,623.0,Smartphone,1
22550,AirTag,677.0,Accessories,1
574169,iPhone 13,623.0,Smartphone,0
339565,Apple Music,1965.0,Subscription Service,0
18939,MacBook Pro 13-inch,1351.0,Laptop,1
539332,Apple Fitness+,923.0,Subscription Service,0
28407,MacBook Air (M1),1783.0,Laptop,1
4673,iPad Air (5th Generation),1591.0,Tablet,1
827537,Apple Watch Ultra,346.0,Wearable,0
12759,AirPods Pro (2nd Generation),696.0,Audio,1
42105,Apple One,488.0,Subscription Service,0
15094,Apple News+,253.0,Subscription Service,1
224655,Apple TV HD,1258.0,Streaming Device,0
453359,iPhone 14 Pro,1380.0,Smartphone,0
374465,iPhone 12 Pro Max,544.0,Smartphone,0
344186,Apple TV HD,1258.0,Streaming Device,0
11811,iPad Pro (M1),1329.0,Tablet,1
985927,Beats Fit Pro,1839.0,Audio,0
104802,iPhone 14,1476.0,Smartphone,0
151045,Apple TV (3rd Generation),477.0,Streaming Device,0
85186,Mac Pro (Rack),1415.0,Desktop,0
329004,Apple One,488.0,Subscription Service,0
589301,Beats Fit Pro,1839.0,Audio,0
75124,iPad (10th Generation),1735.0,Tablet,0
559633,Apple Watch SE,1546.0,Wearable,0
18598,MacBook Air (M2),1588.0,Laptop,1
372631,HomePod,1202.0,Smart Speaker,0
2868,iMac with Retina Display,343.0,Desktop,1
631337,Apple Watch Series 7,1431.0,Wearable,0
73995,HomePod mini,266.0,Smart Speaker,0
25624,iPhone 13 mini,1092.0,Smartphone,1
28320,AirPods Pro (2nd Generation),696.0,Audio,1
1008213,Mac Pro (Tower),458.0,Desktop,0
19173,iMac Pro,1081.0,Desktop,1
757635,Apple Arcade,549.0,Subscription Service,0
5439,Beats Fit Pro,1839.0,Audio,1
225,HomePod mini,266.0,Smart Speaker,1
2061,Mac Mini,555.0,Desktop,1
16299,Mac Pro (2023),681.0,Desktop,1
190436,iPhone 13 Pro Max,820.0,Smartphone,0
610910,MacBook Air (Retina),1847.0,Laptop,0
1017410,MacBook (Early 2015),741.0,Laptop,0
5564,MacBook Pro (Touch Bar),1304.0,Laptop,1
825770,iPhone 13,623.0,Smartphone,0
27880,Mac Pro (Rack),1415.0,Desktop,1
78319,iPad Pro 12.9-inch,1167.0,Tablet,0
18811,Apple Pencil (2nd Generation),1506.0,Accessories,1
216139,iPhone 13 mini,1092.0,Smartphone,0
29954,Mac Pro (Rack),1415.0,Desktop,1
1558,HomePod mini,266.0,Smart Speaker,1
424681,AirTag,677.0,Accessories,0
25378,iPad Pro 12.9-inch,1167.0,Tablet,1
19661,iPhone 13 Pro,308.0,Smartphone,1
307059,iPhone 13,623.0,Smartphone,0
271761,Apple Watch Series 7,1431.0,Wearable,0
10194,Apple Music,1965.0,Subscription Service,1
7457,iCloud,1181.0,Subscription Service,1
141665,iPad mini (6th Generation),573.0,Tablet,0
448179,Magic Keyboard,368.0,Accessories,0
